Channel_Die,Start,End,Operation
-1--1,103933424,103934960,COMPUTE
-1--1,103983440,103984976,COMPUTE
-1--1,104033456,104034992,COMPUTE
-1--1,104083472,104085008,COMPUTE
-1--1,104133488,104135024,COMPUTE
-1--1,104183504,104185040,COMPUTE
-1--1,104233520,104235056,COMPUTE
-1--1,104283536,104285072,COMPUTE
-1--1,104333552,104335088,COMPUTE
-1--1,104383568,104385104,COMPUTE
-1--1,104433584,104435120,COMPUTE
-1--1,104483600,104485136,COMPUTE
-1--1,104533616,104535152,COMPUTE
-1--1,104583632,104585168,COMPUTE
-1--1,104633648,104635184,COMPUTE
-1--1,104683664,104685200,COMPUTE
-1--1,104733680,104735216,COMPUTE
-1--1,104783696,104785232,COMPUTE
-1--1,104833712,104835248,COMPUTE
-1--1,104883728,104885264,COMPUTE
-1--1,104933744,104935280,COMPUTE
-1--1,104983760,104985296,COMPUTE
-1--1,105033776,105035312,COMPUTE
-1--1,105083792,105085328,COMPUTE
-1--1,105133808,105135344,COMPUTE
-1--1,105183824,105185360,COMPUTE
-1--1,105233840,105235376,COMPUTE
-1--1,105283856,105285392,COMPUTE
-1--1,105333872,105335408,COMPUTE
-1--1,105383888,105385424,COMPUTE
-1--1,105433904,105435440,COMPUTE
-1--1,105483920,105485456,COMPUTE
-1--1,105533936,105535496,COMPUTE
-1--1,105583952,105583954,COMPUTE
-1--1,105583968,105583970,COMPUTE
-1--1,105583984,105583986,COMPUTE
-1--1,105584000,105584002,COMPUTE
-1--1,105584016,105584018,COMPUTE
-1--1,105584032,105584034,COMPUTE
-1--1,105584048,105584050,COMPUTE
-1--1,105584064,105584066,COMPUTE
-1--1,105584080,105584082,COMPUTE
-1--1,105584096,105584098,COMPUTE
-1--1,105584112,105584114,COMPUTE
-1--1,105584128,105584130,COMPUTE
-1--1,105633968,105633970,COMPUTE
-1--1,105633984,105633986,COMPUTE
-1--1,105634000,105634002,COMPUTE
-1--1,105634016,105634018,COMPUTE
-1--1,105634032,105634034,COMPUTE
-1--1,105634048,105634050,COMPUTE
-1--1,105634064,105634066,COMPUTE
-1--1,105634080,105634082,COMPUTE
-1--1,105634096,105634098,COMPUTE
-1--1,105634112,105634114,COMPUTE
-1--1,105634128,105634130,COMPUTE
-1--1,105634144,105634146,COMPUTE
-1--1,105683984,105683986,COMPUTE
-1--1,105684000,105684002,COMPUTE
-1--1,105684016,105684018,COMPUTE
-1--1,105684032,105684034,COMPUTE
-1--1,105684048,105684050,COMPUTE
-1--1,105684064,105684066,COMPUTE
-1--1,105684080,105684082,COMPUTE
-1--1,105684096,105684098,COMPUTE
-1--1,105684112,105684114,COMPUTE
-1--1,105684128,105684130,COMPUTE
-1--1,105684144,105684146,COMPUTE
-1--1,105684160,105684162,COMPUTE
-1--1,105734000,105734002,COMPUTE
-1--1,105734016,105734018,COMPUTE
-1--1,105734032,105734034,COMPUTE
-1--1,105734048,105734050,COMPUTE
-1--1,105734064,105734066,COMPUTE
-1--1,105734080,105734082,COMPUTE
-1--1,105734096,105734098,COMPUTE
-1--1,105734112,105734114,COMPUTE
-1--1,105734128,105734130,COMPUTE
-1--1,105734144,105734146,COMPUTE
-1--1,105734160,105734162,COMPUTE
-1--1,105734176,105734178,COMPUTE
-1--1,105784016,105784018,COMPUTE
-1--1,105784032,105784034,COMPUTE
-1--1,105784048,105784050,COMPUTE
-1--1,105784064,105784066,COMPUTE
-1--1,105784080,105784082,COMPUTE
-1--1,105784096,105784098,COMPUTE
-1--1,105784112,105784114,COMPUTE
-1--1,105784128,105784130,COMPUTE
-1--1,105784144,105784146,COMPUTE
-1--1,105784160,105784162,COMPUTE
-1--1,105784176,105784178,COMPUTE
-1--1,105784192,105784194,COMPUTE
-1--1,105834032,105834034,COMPUTE
-1--1,105834048,105834050,COMPUTE
-1--1,105834064,105834066,COMPUTE
-1--1,105834080,105834082,COMPUTE
-1--1,105834096,105834098,COMPUTE
-1--1,105834112,105834114,COMPUTE
-1--1,105834128,105834130,COMPUTE
-1--1,105834144,105834146,COMPUTE
-1--1,105834160,105834162,COMPUTE
-1--1,105834176,105834178,COMPUTE
-1--1,105834192,105834194,COMPUTE
-1--1,105834208,105834210,COMPUTE
-1--1,105884048,105884050,COMPUTE
-1--1,105884064,105884066,COMPUTE
-1--1,105884080,105884082,COMPUTE
-1--1,105884096,105884098,COMPUTE
-1--1,105884112,105884114,COMPUTE
-1--1,105884128,105884130,COMPUTE
-1--1,105884144,105884146,COMPUTE
-1--1,105884160,105884162,COMPUTE
-1--1,105884176,105884178,COMPUTE
-1--1,105884192,105884194,COMPUTE
-1--1,105884208,105884210,COMPUTE
-1--1,105884224,105884226,COMPUTE
-1--1,105934064,105934066,COMPUTE
-1--1,105934080,105934082,COMPUTE
-1--1,105934096,105934098,COMPUTE
-1--1,105934112,105934114,COMPUTE
-1--1,105934128,105934130,COMPUTE
-1--1,105934144,105934146,COMPUTE
-1--1,105934160,105934162,COMPUTE
-1--1,105934176,105934178,COMPUTE
-1--1,105934192,105934194,COMPUTE
-1--1,105934208,105934210,COMPUTE
-1--1,105934224,105934226,COMPUTE
-1--1,105934240,105934242,COMPUTE
-1--1,105984080,105984082,COMPUTE
-1--1,105984096,105984098,COMPUTE
-1--1,105984112,105984114,COMPUTE
-1--1,105984128,105984130,COMPUTE
-1--1,105984144,105984146,COMPUTE
-1--1,105984160,105984162,COMPUTE
-1--1,105984176,105984178,COMPUTE
-1--1,105984192,105984194,COMPUTE
-1--1,105984208,105984210,COMPUTE
-1--1,105984224,105984226,COMPUTE
-1--1,105984240,105984242,COMPUTE
-1--1,105984256,105984258,COMPUTE
-1--1,106034096,106034098,COMPUTE
-1--1,106034112,106034114,COMPUTE
-1--1,106034128,106034130,COMPUTE
-1--1,106034144,106034146,COMPUTE
-1--1,106034160,106034162,COMPUTE
-1--1,106034176,106034178,COMPUTE
-1--1,106034192,106034194,COMPUTE
-1--1,106034208,106034210,COMPUTE
-1--1,106034224,106034226,COMPUTE
-1--1,106034240,106034242,COMPUTE
-1--1,106034256,106034258,COMPUTE
-1--1,106034272,106034274,COMPUTE
-1--1,106084112,106084114,COMPUTE
-1--1,106084128,106084130,COMPUTE
-1--1,106084144,106084146,COMPUTE
-1--1,106084160,106084162,COMPUTE
-1--1,106084176,106084178,COMPUTE
-1--1,106084192,106084194,COMPUTE
-1--1,106084208,106084210,COMPUTE
-1--1,106084224,106084226,COMPUTE
-1--1,106084240,106084242,COMPUTE
-1--1,106084256,106084258,COMPUTE
-1--1,106084272,106084274,COMPUTE
-1--1,106084288,106084290,COMPUTE
-1--1,106134128,106134130,COMPUTE
-1--1,106134144,106134146,COMPUTE
-1--1,106134160,106134162,COMPUTE
-1--1,106134176,106134178,COMPUTE
-1--1,106134192,106134194,COMPUTE
-1--1,106134208,106134210,COMPUTE
-1--1,106134224,106134226,COMPUTE
-1--1,106134240,106134242,COMPUTE
-1--1,106134256,106134258,COMPUTE
-1--1,106134272,106134274,COMPUTE
-1--1,106134288,106134290,COMPUTE
-1--1,106134304,106134306,COMPUTE
-1--1,106184144,106184146,COMPUTE
-1--1,106184160,106184162,COMPUTE
-1--1,106184176,106184178,COMPUTE
-1--1,106184192,106184194,COMPUTE
-1--1,106184208,106184210,COMPUTE
-1--1,106184224,106184226,COMPUTE
-1--1,106184240,106184242,COMPUTE
-1--1,106184256,106184258,COMPUTE
-1--1,106184272,106184274,COMPUTE
-1--1,106184288,106184290,COMPUTE
-1--1,106184304,106184306,COMPUTE
-1--1,106184320,106184322,COMPUTE
-1--1,106234160,106234162,COMPUTE
-1--1,106234176,106234178,COMPUTE
-1--1,106234192,106234194,COMPUTE
-1--1,106234208,106234210,COMPUTE
-1--1,106234224,106234226,COMPUTE
-1--1,106234240,106234242,COMPUTE
-1--1,106234256,106234258,COMPUTE
-1--1,106234272,106234274,COMPUTE
-1--1,106234288,106234290,COMPUTE
-1--1,106234304,106234306,COMPUTE
-1--1,106234320,106234322,COMPUTE
-1--1,106234336,106234338,COMPUTE
-1--1,106284176,106284178,COMPUTE
-1--1,106284192,106284194,COMPUTE
-1--1,106284208,106284210,COMPUTE
-1--1,106284224,106284226,COMPUTE
-1--1,106284240,106284242,COMPUTE
-1--1,106284256,106284258,COMPUTE
-1--1,106284272,106284274,COMPUTE
-1--1,106284288,106284290,COMPUTE
-1--1,106284304,106284306,COMPUTE
-1--1,106284320,106284322,COMPUTE
-1--1,106284336,106284338,COMPUTE
-1--1,106284352,106284354,COMPUTE
-1--1,106334192,106334194,COMPUTE
-1--1,106334208,106334210,COMPUTE
-1--1,106334224,106334226,COMPUTE
-1--1,106334240,106334242,COMPUTE
-1--1,106334256,106334258,COMPUTE
-1--1,106334272,106334274,COMPUTE
-1--1,106334288,106334290,COMPUTE
-1--1,106334304,106334306,COMPUTE
-1--1,106334320,106334322,COMPUTE
-1--1,106334336,106334338,COMPUTE
-1--1,106334352,106334354,COMPUTE
-1--1,106334368,106334370,COMPUTE
-1--1,106384208,106384210,COMPUTE
-1--1,106384224,106384226,COMPUTE
-1--1,106384240,106384242,COMPUTE
-1--1,106384256,106384258,COMPUTE
-1--1,106384272,106384274,COMPUTE
-1--1,106384288,106384290,COMPUTE
-1--1,106384304,106384306,COMPUTE
-1--1,106384320,106384322,COMPUTE
-1--1,106384336,106384338,COMPUTE
-1--1,106384352,106384354,COMPUTE
-1--1,106384368,106384370,COMPUTE
-1--1,106384384,106384386,COMPUTE
-1--1,106434224,106434226,COMPUTE
-1--1,106434240,106434242,COMPUTE
-1--1,106434256,106434258,COMPUTE
-1--1,106434272,106434274,COMPUTE
-1--1,106434288,106434290,COMPUTE
-1--1,106434304,106434306,COMPUTE
-1--1,106434320,106434322,COMPUTE
-1--1,106434336,106434338,COMPUTE
-1--1,106434352,106434354,COMPUTE
-1--1,106434368,106434370,COMPUTE
-1--1,106434384,106434386,COMPUTE
-1--1,106434400,106434402,COMPUTE
-1--1,106484240,106484242,COMPUTE
-1--1,106484256,106484258,COMPUTE
-1--1,106484272,106484274,COMPUTE
-1--1,106484288,106484290,COMPUTE
-1--1,106484304,106484306,COMPUTE
-1--1,106484320,106484322,COMPUTE
-1--1,106484336,106484338,COMPUTE
-1--1,106484352,106484354,COMPUTE
-1--1,106484368,106484370,COMPUTE
-1--1,106484384,106484386,COMPUTE
-1--1,106484400,106484402,COMPUTE
-1--1,106484416,106484418,COMPUTE
-1--1,106534256,106534258,COMPUTE
-1--1,106534272,106534274,COMPUTE
-1--1,106534288,106534290,COMPUTE
-1--1,106534304,106534306,COMPUTE
-1--1,106534320,106534322,COMPUTE
-1--1,106534336,106534338,COMPUTE
-1--1,106534352,106534354,COMPUTE
-1--1,106534368,106534370,COMPUTE
-1--1,106534384,106534386,COMPUTE
-1--1,106534400,106534402,COMPUTE
-1--1,106534416,106534418,COMPUTE
-1--1,106534432,106534434,COMPUTE
-1--1,106584272,106584274,COMPUTE
-1--1,106584288,106584290,COMPUTE
-1--1,106584304,106584306,COMPUTE
-1--1,106584320,106584322,COMPUTE
-1--1,106584336,106584338,COMPUTE
-1--1,106584352,106584354,COMPUTE
-1--1,106584368,106584370,COMPUTE
-1--1,106584384,106584386,COMPUTE
-1--1,106584400,106584402,COMPUTE
-1--1,106584416,106584418,COMPUTE
-1--1,106584432,106584434,COMPUTE
-1--1,106584448,106584450,COMPUTE
-1--1,106634288,106634290,COMPUTE
-1--1,106634304,106634306,COMPUTE
-1--1,106634320,106634322,COMPUTE
-1--1,106634336,106634338,COMPUTE
-1--1,106634352,106634354,COMPUTE
-1--1,106634368,106634370,COMPUTE
-1--1,106634384,106634386,COMPUTE
-1--1,106634400,106634402,COMPUTE
-1--1,106634416,106634418,COMPUTE
-1--1,106634432,106634434,COMPUTE
-1--1,106634448,106634450,COMPUTE
-1--1,106634464,106634466,COMPUTE
-1--1,106684304,106684306,COMPUTE
-1--1,106684320,106684322,COMPUTE
-1--1,106684336,106684338,COMPUTE
-1--1,106684352,106684354,COMPUTE
-1--1,106684368,106684370,COMPUTE
-1--1,106684384,106684386,COMPUTE
-1--1,106684400,106684402,COMPUTE
-1--1,106684416,106684418,COMPUTE
-1--1,106684432,106684434,COMPUTE
-1--1,106684448,106684450,COMPUTE
-1--1,106684464,106684466,COMPUTE
-1--1,106684480,106684482,COMPUTE
-1--1,106734320,106734322,COMPUTE
-1--1,106734336,106734338,COMPUTE
-1--1,106734352,106734354,COMPUTE
-1--1,106734368,106734370,COMPUTE
-1--1,106734384,106734386,COMPUTE
-1--1,106734400,106734402,COMPUTE
-1--1,106734416,106734418,COMPUTE
-1--1,106734432,106734434,COMPUTE
-1--1,106734448,106734450,COMPUTE
-1--1,106734464,106734466,COMPUTE
-1--1,106734480,106734482,COMPUTE
-1--1,106734496,106734498,COMPUTE
-1--1,106784336,106784338,COMPUTE
-1--1,106784352,106784354,COMPUTE
-1--1,106784368,106784370,COMPUTE
-1--1,106784384,106784386,COMPUTE
-1--1,106784400,106784402,COMPUTE
-1--1,106784416,106784418,COMPUTE
-1--1,106784432,106784434,COMPUTE
-1--1,106784448,106784450,COMPUTE
-1--1,106784464,106784466,COMPUTE
-1--1,106784480,106784482,COMPUTE
-1--1,106784496,106784498,COMPUTE
-1--1,106784512,106784514,COMPUTE
-1--1,106834352,106834354,COMPUTE
-1--1,106834368,106834370,COMPUTE
-1--1,106834384,106834386,COMPUTE
-1--1,106834400,106834402,COMPUTE
-1--1,106834416,106834418,COMPUTE
-1--1,106834432,106834434,COMPUTE
-1--1,106834448,106834450,COMPUTE
-1--1,106834464,106834466,COMPUTE
-1--1,106834480,106834482,COMPUTE
-1--1,106834496,106834498,COMPUTE
-1--1,106834512,106834514,COMPUTE
-1--1,106834528,106834530,COMPUTE
-1--1,106884368,106884370,COMPUTE
-1--1,106884384,106884386,COMPUTE
-1--1,106884400,106884402,COMPUTE
-1--1,106884416,106884418,COMPUTE
-1--1,106884432,106884434,COMPUTE
-1--1,106884448,106884450,COMPUTE
-1--1,106884464,106884466,COMPUTE
-1--1,106884480,106884482,COMPUTE
-1--1,106884496,106884498,COMPUTE
-1--1,106884512,106884514,COMPUTE
-1--1,106884528,106884530,COMPUTE
-1--1,106884544,106884546,COMPUTE
-1--1,106934384,106934386,COMPUTE
-1--1,106934400,106934402,COMPUTE
-1--1,106934416,106934418,COMPUTE
-1--1,106934432,106934434,COMPUTE
-1--1,106934448,106934450,COMPUTE
-1--1,106934464,106934466,COMPUTE
-1--1,106934480,106934482,COMPUTE
-1--1,106934496,106934498,COMPUTE
-1--1,106934512,106934514,COMPUTE
-1--1,106934528,106934530,COMPUTE
-1--1,106934544,106934546,COMPUTE
-1--1,106934560,106934562,COMPUTE
-1--1,106984400,106984402,COMPUTE
-1--1,106984416,106984418,COMPUTE
-1--1,106984432,106984434,COMPUTE
-1--1,106984448,106984450,COMPUTE
-1--1,106984464,106984466,COMPUTE
-1--1,106984480,106984482,COMPUTE
-1--1,106984496,106984498,COMPUTE
-1--1,106984512,106984514,COMPUTE
-1--1,106984528,106984530,COMPUTE
-1--1,106984544,106984546,COMPUTE
-1--1,106984560,106984562,COMPUTE
-1--1,106984576,106984578,COMPUTE
-1--1,107034416,107034418,COMPUTE
-1--1,107034432,107034434,COMPUTE
-1--1,107034448,107034450,COMPUTE
-1--1,107034464,107034466,COMPUTE
-1--1,107034480,107034482,COMPUTE
-1--1,107034496,107034498,COMPUTE
-1--1,107034512,107034514,COMPUTE
-1--1,107034528,107034530,COMPUTE
-1--1,107034544,107034546,COMPUTE
-1--1,107034560,107034562,COMPUTE
-1--1,107034576,107034578,COMPUTE
-1--1,107034592,107034594,COMPUTE
-1--1,107084432,107084434,COMPUTE
-1--1,107084448,107084450,COMPUTE
-1--1,107084464,107084466,COMPUTE
-1--1,107084480,107084482,COMPUTE
-1--1,107084496,107084498,COMPUTE
-1--1,107084512,107084514,COMPUTE
-1--1,107084528,107084530,COMPUTE
-1--1,107084544,107084546,COMPUTE
-1--1,107084560,107084562,COMPUTE
-1--1,107084576,107084578,COMPUTE
-1--1,107084592,107084594,COMPUTE
-1--1,107084608,107084610,COMPUTE
-1--1,107134448,107134450,COMPUTE
-1--1,107134464,107134466,COMPUTE
-1--1,107134480,107134482,COMPUTE
-1--1,107134496,107134498,COMPUTE
-1--1,107134512,107134514,COMPUTE
-1--1,107134528,107134530,COMPUTE
-1--1,107134544,107134546,COMPUTE
-1--1,107134560,107134562,COMPUTE
-1--1,107134576,107134578,COMPUTE
-1--1,107134592,107134594,COMPUTE
-1--1,107134608,107134610,COMPUTE
-1--1,107134624,107134626,COMPUTE
-1--1,107184464,107184466,COMPUTE
-1--1,107184480,107184482,COMPUTE
-1--1,107184496,107184498,COMPUTE
-1--1,107184512,107184514,COMPUTE
-1--1,107184528,107184530,COMPUTE
-1--1,107184544,107184546,COMPUTE
-1--1,107184560,107184562,COMPUTE
-1--1,107184576,107184578,COMPUTE
-1--1,107184592,107184594,COMPUTE
-1--1,107184608,107184610,COMPUTE
-1--1,107184624,107184626,COMPUTE
-1--1,107184640,107184642,COMPUTE
-1--1,107234480,107234482,COMPUTE
-1--1,107234496,107234498,COMPUTE
-1--1,107234512,107234514,COMPUTE
-1--1,107234528,107234530,COMPUTE
-1--1,107234544,107234546,COMPUTE
-1--1,107234560,107234562,COMPUTE
-1--1,107234576,107234578,COMPUTE
-1--1,107234592,107234594,COMPUTE
-1--1,107234608,107234610,COMPUTE
-1--1,107234624,107234626,COMPUTE
-1--1,107234640,107234642,COMPUTE
-1--1,107234656,107234658,COMPUTE
-1--1,107284496,107284498,COMPUTE
-1--1,107284512,107284514,COMPUTE
-1--1,107284528,107284530,COMPUTE
-1--1,107284544,107284546,COMPUTE
-1--1,107284560,107284562,COMPUTE
-1--1,107284576,107284578,COMPUTE
-1--1,107284592,107284594,COMPUTE
-1--1,107284608,107284610,COMPUTE
-1--1,107284624,107284626,COMPUTE
-1--1,107284640,107284642,COMPUTE
-1--1,107284656,107284658,COMPUTE
-1--1,107284672,107284674,COMPUTE
-1--1,107334512,107334514,COMPUTE
-1--1,107334528,107334530,COMPUTE
-1--1,107334544,107334546,COMPUTE
-1--1,107334560,107334562,COMPUTE
-1--1,107334576,107334578,COMPUTE
-1--1,107334592,107334594,COMPUTE
-1--1,107334608,107334610,COMPUTE
-1--1,107334624,107334626,COMPUTE
-1--1,107334640,107334642,COMPUTE
-1--1,107334656,107334658,COMPUTE
-1--1,107334672,107334674,COMPUTE
-1--1,107334688,107334690,COMPUTE
-1--1,107384528,107384530,COMPUTE
-1--1,107384544,107384546,COMPUTE
-1--1,107384560,107384562,COMPUTE
-1--1,107384576,107384578,COMPUTE
-1--1,107384592,107384594,COMPUTE
-1--1,107384608,107384610,COMPUTE
-1--1,107384624,107384626,COMPUTE
-1--1,107384640,107384642,COMPUTE
-1--1,107384656,107384658,COMPUTE
-1--1,107384672,107384674,COMPUTE
-1--1,107384688,107384690,COMPUTE
-1--1,107384704,107384706,COMPUTE
-1--1,107434544,107434546,COMPUTE
-1--1,107434560,107434562,COMPUTE
-1--1,107434576,107434578,COMPUTE
-1--1,107434592,107434594,COMPUTE
-1--1,107434608,107434610,COMPUTE
-1--1,107434624,107434626,COMPUTE
-1--1,107434640,107434642,COMPUTE
-1--1,107434656,107434658,COMPUTE
-1--1,107434672,107434674,COMPUTE
-1--1,107434688,107434690,COMPUTE
-1--1,107434704,107434706,COMPUTE
-1--1,107434720,107434722,COMPUTE
-1--1,107484560,107484562,COMPUTE
-1--1,107484576,107484578,COMPUTE
-1--1,107484592,107484594,COMPUTE
-1--1,107484608,107484610,COMPUTE
-1--1,107484624,107484626,COMPUTE
-1--1,107484640,107484642,COMPUTE
-1--1,107484656,107484658,COMPUTE
-1--1,107484672,107484674,COMPUTE
-1--1,107484688,107484690,COMPUTE
-1--1,107484704,107484706,COMPUTE
-1--1,107484720,107484722,COMPUTE
-1--1,107484736,107484738,COMPUTE
-1--1,107534576,107534578,COMPUTE
-1--1,107534592,107534594,COMPUTE
-1--1,107534608,107534610,COMPUTE
-1--1,107534624,107534626,COMPUTE
-1--1,107534640,107534642,COMPUTE
-1--1,107534656,107534658,COMPUTE
-1--1,107534672,107534674,COMPUTE
-1--1,107534688,107534690,COMPUTE
-1--1,107534704,107534706,COMPUTE
-1--1,107534720,107534722,COMPUTE
-1--1,107534736,107534738,COMPUTE
-1--1,107534752,107534754,COMPUTE
-1--1,107584592,107584594,COMPUTE
-1--1,107584608,107584610,COMPUTE
-1--1,107584624,107584626,COMPUTE
-1--1,107584640,107584642,COMPUTE
-1--1,107584656,107584658,COMPUTE
-1--1,107584672,107584674,COMPUTE
-1--1,107584688,107584690,COMPUTE
-1--1,107584704,107584706,COMPUTE
-1--1,107584720,107584722,COMPUTE
-1--1,107584736,107584738,COMPUTE
-1--1,107584752,107584754,COMPUTE
-1--1,107584768,107584770,COMPUTE
-1--1,107634608,107634610,COMPUTE
-1--1,107634624,107634626,COMPUTE
-1--1,107634640,107634642,COMPUTE
-1--1,107634656,107634658,COMPUTE
-1--1,107634672,107634674,COMPUTE
-1--1,107634688,107634690,COMPUTE
-1--1,107634704,107634706,COMPUTE
-1--1,107634720,107634722,COMPUTE
-1--1,107634736,107634738,COMPUTE
-1--1,107634752,107634754,COMPUTE
-1--1,107634768,107634770,COMPUTE
-1--1,107634784,107634786,COMPUTE
-1--1,107684624,107684626,COMPUTE
-1--1,107684640,107684642,COMPUTE
-1--1,107684656,107684658,COMPUTE
-1--1,107684672,107684674,COMPUTE
-1--1,107684688,107684690,COMPUTE
-1--1,107684704,107684706,COMPUTE
-1--1,107684720,107684722,COMPUTE
-1--1,107684736,107684738,COMPUTE
-1--1,107684752,107684754,COMPUTE
-1--1,107684768,107684770,COMPUTE
-1--1,107684784,107684786,COMPUTE
-1--1,107684800,107684802,COMPUTE
-1--1,107734640,107734642,COMPUTE
-1--1,107734656,107734658,COMPUTE
-1--1,107734672,107734674,COMPUTE
-1--1,107734688,107734690,COMPUTE
-1--1,107734704,107734706,COMPUTE
-1--1,107734720,107734722,COMPUTE
-1--1,107734736,107734738,COMPUTE
-1--1,107734752,107734754,COMPUTE
-1--1,107734768,107734770,COMPUTE
-1--1,107734784,107734786,COMPUTE
-1--1,107734800,107734802,COMPUTE
-1--1,107734816,107734818,COMPUTE
-1--1,107784656,107784658,COMPUTE
-1--1,107784672,107784674,COMPUTE
-1--1,107784688,107784690,COMPUTE
-1--1,107784704,107784706,COMPUTE
-1--1,107784720,107784722,COMPUTE
-1--1,107784736,107784738,COMPUTE
-1--1,107784752,107784754,COMPUTE
-1--1,107784768,107784770,COMPUTE
-1--1,107784784,107784786,COMPUTE
-1--1,107784800,107784802,COMPUTE
-1--1,107784816,107784818,COMPUTE
-1--1,107784832,107784834,COMPUTE
-1--1,107834672,107834674,COMPUTE
-1--1,107834688,107834690,COMPUTE
-1--1,107834704,107834706,COMPUTE
-1--1,107834720,107834722,COMPUTE
-1--1,107834736,107834738,COMPUTE
-1--1,107834752,107834754,COMPUTE
-1--1,107834768,107834770,COMPUTE
-1--1,107834784,107834786,COMPUTE
-1--1,107834800,107834802,COMPUTE
-1--1,107834816,107834818,COMPUTE
-1--1,107834832,107834834,COMPUTE
-1--1,107834848,107834850,COMPUTE
-1--1,107884688,107884690,COMPUTE
-1--1,107884704,107884706,COMPUTE
-1--1,107884720,107884722,COMPUTE
-1--1,107884736,107884738,COMPUTE
-1--1,107884752,107884754,COMPUTE
-1--1,107884768,107884770,COMPUTE
-1--1,107884784,107884786,COMPUTE
-1--1,107884800,107884802,COMPUTE
-1--1,107884816,107884818,COMPUTE
-1--1,107884832,107884834,COMPUTE
-1--1,107884848,107884850,COMPUTE
-1--1,107884864,107884866,COMPUTE
-1--1,107934704,107934706,COMPUTE
-1--1,107934720,107934722,COMPUTE
-1--1,107934736,107934738,COMPUTE
-1--1,107934752,107934754,COMPUTE
-1--1,107934768,107934770,COMPUTE
-1--1,107934784,107934786,COMPUTE
-1--1,107934800,107934802,COMPUTE
-1--1,107934816,107934818,COMPUTE
-1--1,107934832,107934834,COMPUTE
-1--1,107934848,107934850,COMPUTE
-1--1,107934864,107934866,COMPUTE
-1--1,107934880,107934882,COMPUTE
-1--1,107984720,107984722,COMPUTE
-1--1,107984736,107984738,COMPUTE
-1--1,107984752,107984754,COMPUTE
-1--1,107984768,107984770,COMPUTE
-1--1,107984784,107984786,COMPUTE
-1--1,107984800,107984802,COMPUTE
-1--1,107984816,107984818,COMPUTE
-1--1,107984832,107984834,COMPUTE
-1--1,107984848,107984850,COMPUTE
-1--1,107984864,107984866,COMPUTE
-1--1,107984880,107984882,COMPUTE
-1--1,107984896,107984898,COMPUTE
-1--1,108034736,108034738,COMPUTE
-1--1,108034752,108034754,COMPUTE
-1--1,108034768,108034770,COMPUTE
-1--1,108034784,108034786,COMPUTE
-1--1,108034800,108034802,COMPUTE
-1--1,108034816,108034818,COMPUTE
-1--1,108034832,108034834,COMPUTE
-1--1,108034848,108034850,COMPUTE
-1--1,108034864,108034866,COMPUTE
-1--1,108034880,108034882,COMPUTE
-1--1,108034896,108034898,COMPUTE
-1--1,108034912,108034914,COMPUTE
-1--1,108084752,108084754,COMPUTE
-1--1,108084768,108084770,COMPUTE
-1--1,108084784,108084786,COMPUTE
-1--1,108084800,108084802,COMPUTE
-1--1,108084816,108084818,COMPUTE
-1--1,108084832,108084834,COMPUTE
-1--1,108084848,108084850,COMPUTE
-1--1,108084864,108084866,COMPUTE
-1--1,108084880,108084882,COMPUTE
-1--1,108084896,108084898,COMPUTE
-1--1,108084912,108084914,COMPUTE
-1--1,108084928,108084930,COMPUTE
-1--1,108134768,108134770,COMPUTE
-1--1,108134784,108134786,COMPUTE
-1--1,108134800,108134802,COMPUTE
-1--1,108134816,108134818,COMPUTE
-1--1,108134832,108134834,COMPUTE
-1--1,108134848,108134850,COMPUTE
-1--1,108134864,108134866,COMPUTE
-1--1,108134880,108134882,COMPUTE
-1--1,108134896,108134898,COMPUTE
-1--1,108134912,108134914,COMPUTE
-1--1,108134928,108134930,COMPUTE
-1--1,108134944,108134946,COMPUTE
-1--1,108184784,108184786,COMPUTE
-1--1,108184800,108184802,COMPUTE
-1--1,108184816,108184818,COMPUTE
-1--1,108184832,108184834,COMPUTE
-1--1,108184848,108184850,COMPUTE
-1--1,108184864,108184866,COMPUTE
-1--1,108184880,108184882,COMPUTE
-1--1,108184896,108184898,COMPUTE
-1--1,108184912,108184914,COMPUTE
-1--1,108184928,108184930,COMPUTE
-1--1,108184944,108184946,COMPUTE
-1--1,108184960,108184962,COMPUTE
-1--1,108234800,108234802,COMPUTE
-1--1,108234816,108234818,COMPUTE
-1--1,108234832,108234834,COMPUTE
-1--1,108234848,108234850,COMPUTE
-1--1,108234864,108234866,COMPUTE
-1--1,108234880,108234882,COMPUTE
-1--1,108234896,108234898,COMPUTE
-1--1,108234912,108234914,COMPUTE
-1--1,108234928,108234930,COMPUTE
-1--1,108234944,108234946,COMPUTE
-1--1,108234960,108234962,COMPUTE
-1--1,108234976,108234978,COMPUTE
-1--1,108284816,108284818,COMPUTE
-1--1,108284832,108284834,COMPUTE
-1--1,108284848,108284850,COMPUTE
-1--1,108284864,108284866,COMPUTE
-1--1,108284880,108284882,COMPUTE
-1--1,108284896,108284898,COMPUTE
-1--1,108284912,108284914,COMPUTE
-1--1,108284928,108284930,COMPUTE
-1--1,108284944,108284946,COMPUTE
-1--1,108284960,108284962,COMPUTE
-1--1,108284976,108284978,COMPUTE
-1--1,108284992,108284994,COMPUTE
-1--1,108334832,108334834,COMPUTE
-1--1,108334848,108334850,COMPUTE
-1--1,108334864,108334866,COMPUTE
-1--1,108334880,108334882,COMPUTE
-1--1,108334896,108334898,COMPUTE
-1--1,108334912,108334914,COMPUTE
